"Customer ID","NumberPlans","NumberSubscriptions","NumberDevices","NumberServices","MonthlyDataUsage","StreamingHours","VoiceServiceUsage","TelecomProviderTenure_months","kmeans_segment"
"3644-HIVVTG-4X9",4,2,3,3,25.35,17,32.85,32,"3"
"0856-WIQVNW-8X9",4,2,2,4,29.05,21,29.1,35,"3"
"3281-LEIHNN-WXT",4,2,3,1,25.6,22,63,68,"2"
"4166-FORUSS-SV2",1,0,2,0,0,18,9.6,3,"4"
"1189-ZTXTHP-D6Z",4,3,3,3,36.25,23,22.5,26,"3"
"4718-PRPJMN-G18",1,4,1,0,0,18,90.45,65,"2"
"9491-FAHNZV-U05",1,4,4,2,25.85,23,30.45,22,"3"
"4375-QMTCGM-VAG",4,4,3,4,60.25,19,33.3,69,"6"
"6868-QULCZX-N11",2,1,1,1,0,15,110.25,71,"2"
"6991-RPVZNV-2S4",4,4,3,4,31.15,23,37.8,41,"6"
"8652-FHVYTV-733",1,1,0,1,0,14,83.1,56,"2"
"8267-MZTNYW-CEQ",2,0,0,0,0,24,58.65,62,"2"
"9890-EGNIOS-BWR",3,2,4,0,0,21,27.3,35,"4"
"0450-DSWNCJ-69N",2,2,2,4,0,25,17.55,44,"3"
"2177-HGKDZL-NV5",1,2,1,3,0,24,72.9,64,"2"
"9219-SKMXVG-KO5",1,1,2,0,0,23,36.45,46,"4"
"6191-MCZORB-TXX",2,3,1,1,0,27,40.35,31,"2"
"3689-EBNKFV-ZQ3",0,3,0,1,0,8,12.3,19,"1"
"9839-XDOELB-L4D",1,2,1,2,0,22,21.45,16,"1"
"7682-YJAJQX-74R",0,1,2,0,0,20,34.8,24,"1"
"9389-BCPUDZ-KKD",0,0,1,0,0,19,26.55,39,"1"
"7171-GXYUTW-OF0",1,1,1,0,0,20,33.3,43,"1"
"6094-IJGBOJ-7L6",2,2,0,3,19.2,12,11.25,11,"3"
"1708-FTDRQN-MYP",2,1,2,0,0,15,98.4,68,"2"
"1484-QEODBZ-1P4",1,2,0,0,0,20,8.7,45,"1"
"5657-GLVSOB-7JR",3,2,2,4,32.3,17,34.65,32,"3"
"5332-IHQPWH-72A",2,2,3,0,0,21,40.5,44,"4"
"9028-KURTGQ-O61",0,0,3,1,0,21,8.7,2,"4"
"5303-MFNEPP-GGF",2,1,2,1,0,18,39.45,2,"4"
"8395-BLTIRZ-TKI",1,1,0,2,0,0,34.05,38,"1"
"5570-UBZQVB-V31",4,5,4,4,66.5,22,119.85,72,"6"
"8558-BHAKRJ-QTS",1,0,0,0,0,17,31.05,46,"1"
"0016-YQHYTA-32U",2,3,3,3,37.35,21,21.3,47,"3"
"2407-DZNLGH-P63",1,3,0,2,0,16,19.8,1,"1"
"0008-ZIQQOT-SGB",2,4,3,4,30.05,24,6.45,1,"3"
"6823-GGYTNB-AZF",1,0,2,0,0,18,5.85,3,"4"
"3923-ZOSAYQ-53X",4,5,4,4,74.85,13,24.6,12,"6"
"0261-LJPDKI-ASJ",4,4,4,4,47.9,12,18.6,12,"6"
"9516-LVHKOJ-VNA",3,1,3,1,20.45,19,5.25,3,"4"
"1830-MQTMVB-DRW",2,3,1,3,0,14,33.75,43,"2"
"7700-IKRIUD-7M2",2,1,0,0,0,22,25.8,61,"2"
"5462-YVMWHG-3KQ",1,1,3,0,0,23,18.3,14,"4"
"7338-XSQMNF-6EV",3,3,2,1,0,20,22.8,34,"4"
"6835-ICMHVZ-Y5G",1,1,1,0,0,19,78.6,62,"2"
"0849-BXGGUY-7HY",1,3,1,2,0,19,48.9,46,"2"
"9094-CFHMCP-U8X",3,2,2,0,0,18,105.6,71,"2"
"6003-XWNRZT-MGG",0,0,0,1,0,14,24,31,"1"
"8163-VZDYGX-PE1",3,1,1,0,0,10,58.5,62,"2"
"4878-CQURAP-WRK",3,1,3,2,0,20,15.75,46,"4"
"9052-INWTCF-LXX",4,3,3,3,33.45,24,30.15,22,"3"
"0737-UBLEAP-BI1",3,3,0,4,38.1,17,40.95,49,"6"
"2448-XAAFIA-R0M",1,1,0,0,0,23,43.95,30,"1"
"1335-XRUKVB-2ZH",4,5,3,4,37.55,25,93.9,68,"6"
"7091-HJWHFE-155",1,3,0,3,0,27,50.85,61,"2"
"6810-EIBFWE-V11",4,4,3,3,43.3,11,123.75,72,"6"
"0064-OBMVYI-GHS",4,4,4,4,45.85,18,31.35,53,"6"
"4649-SYAAXJ-QEN",1,2,0,1,0,20,36.45,48,"2"
"0335-TBOJAS-KB0",1,2,2,1,0,25,46.5,46,"2"
"9872-SOCOTU-XIW",2,4,0,4,0,24,26.25,40,"3"
"5526-IVQCPP-ASK",1,1,2,1,0,25,24.3,37,"4"
"3502-AMCOYD-807",3,0,3,0,0,18,49.8,30,"4"
"7037-LNYNXA-PMX",3,3,0,2,38.2,15,115.2,71,"5"
"4069-WOXDZW-2Y0",4,4,4,4,165.15,13,48.15,55,"6"
"4086-MRSPNN-LP6",2,0,2,0,0,19,41.55,64,"2"
"4622-EVSSLJ-PV5",1,2,0,2,0,21,158.7,72,"5"
"6700-XXBTLR-PPV",4,1,3,4,27.3,16,9,6,"3"
"5084-NNXKTN-2CV",0,0,1,1,0,19,29.25,16,"1"
"7689-TDZAHY-IJT",2,1,0,0,0,24,224.85,72,"5"
"7415-UXYHFW-BER",1,2,1,2,0,22,34.2,54,"2"
"7488-XUYVKZ-JPS",3,1,3,2,23.3,17,19.35,19,"3"
"9479-CQKHZE-55V",4,2,3,3,64.95,17,236.1,72,"5"
"4105-ULOEFY-SDR",1,1,2,0,0,23,6.3,3,"4"
"1267-TVPTNR-N76",3,2,3,0,0,23,29.25,55,"2"
"9860-KXZFDN-O45",2,1,0,0,0,22,51.45,56,"2"
"9803-GWCZVU-I7L",3,2,3,4,35.85,21,10.95,15,"3"
"3270-QSARFQ-UMS",1,2,1,2,0,20,55.8,50,"2"
"2572-TXKMZK-B60",3,4,2,1,0,25,25.35,48,"2"
"6517-YLQZRM-5CF",0,0,1,0,0,29,17.55,36,"1"
"5333-SDOOMS-LAF",1,2,1,1,0,27,9.75,2,"1"
"5930-CFEQCN-XBG",4,3,3,4,37.95,20,32.55,70,"6"
"0445-EFSRZJ-LOA",2,3,2,4,0,13,23.7,30,"3"
"6604-BOFYIN-ONY",1,2,2,3,0,19,9.3,6,"4"
"7650-JRHPKQ-VI6",1,2,3,3,0,19,14.25,23,"4"
"6094-EPZMXC-DXH",1,1,1,2,0,0,10.8,2,"1"
"3792-OVVOIC-8JN",4,5,3,4,42.5,19,29.55,63,"6"
"8438-AHNURO-0GW",0,0,2,0,0,20,15,13,"1"
"6517-NLNRJI-AFM",2,2,1,0,0,23,108.45,67,"2"
"6502-SRXLSL-ZSM",3,3,1,1,36.85,19,102,65,"2"
"2296-WOKKTE-DIJ",1,2,2,2,0,20,23.25,28,"4"
"5516-UBUEHQ-O7B",2,2,1,0,0,20,81.15,65,"2"
"7896-KFFAVT-76W",2,1,1,0,0,24,61.65,68,"2"
"2874-SMDULU-1HO",2,1,0,0,0,10,93.9,72,"2"
"7281-VJURIT-SRK",1,2,0,2,0,18,64.35,66,"2"
"7084-OCYHDH-LRO",1,0,1,0,0,21,9.3,2,"1"
"2320-VQPIQQ-GNI",0,1,0,0,0,16,8.25,5,"1"
"1426-IRWTBI-PKH",4,2,3,1,37.25,19,34.65,70,"6"
"7230-DVRBWH-SZ0",4,5,4,4,110.35,15,31.65,25,"6"
"2487-LLEKYF-P0D",2,1,0,0,0,26,106.35,72,"2"
"9487-AJXUQN-5NH",1,2,0,2,0,23,15.75,16,"1"
"5647-SWFORN-UGC",3,4,2,4,31.75,19,23.85,25,"3"
"5214-EMOQLI-MIU",1,1,0,0,0,27,74.55,67,"2"
"9255-ICUGTA-OH6",3,3,1,4,18.55,20,14.25,25,"3"
"8092-HQOERF-AHP",2,2,2,2,22.8,24,36.9,23,"3"
"4605-FVFZLW-MP8",1,0,3,0,0,25,27.9,15,"4"
"4798-XIHEUW-NY0",2,4,3,3,0,22,31.35,54,"3"
"3324-QPKGNA-59G",1,2,1,1,0,13,15.6,16,"1"
"0267-TXVXFC-QBE",1,2,3,1,0,12,12.75,16,"4"
"9285-NQRIGC-6I9",3,3,3,2,23.9,16,13.35,14,"3"
"6513-UJNIWN-O11",3,4,2,4,32.95,20,57.9,63,"6"
"2413-MRKILA-6I1",4,2,3,2,51.55,24,243.15,72,"5"
"8852-WPIPHR-QDD",2,2,0,2,0,15,19.5,36,"1"
"8319-XZASXD-7S2",4,1,3,1,29.55,19,55.8,53,"3"
"1862-HPKAOZ-82F",2,1,0,0,0,17,85.65,69,"2"
"0257-JWKZZF-G0Y",1,1,0,0,0,26,22.5,54,"1"
"6284-TQRXAR-KJP",1,2,0,2,0,22,51.75,27,"1"
"4927-ETLYDE-I4V",2,2,1,2,0,14,33.3,46,"2"
"7709-XCRQNL-QFL",4,4,3,2,49,22,102,72,"6"
"9327-NQZHKL-ZQC",0,2,1,0,0,16,14.55,9,"1"
"2987-WVITXQ-8ZF",1,1,2,0,0,14,16.65,16,"4"
"5921-EFSYCL-UKM",1,1,3,0,0,18,17.55,18,"4"
"7268-PIGTZV-ZZY",2,1,1,0,0,15,28.2,67,"2"
"0733-OEAGXJ-D51",2,3,0,2,0,15,95.7,68,"2"
"0349-TNFGFC-ZAA",2,1,3,0,0,19,21,35,"4"
"1089-KBCLRM-XU9",4,3,2,2,37.05,19,22.05,36,"3"
"5121-NOTELI-Y7Y",2,3,3,3,0,16,31.8,52,"3"
"4871-LTQCLI-RTA",1,1,1,2,0,13,21.6,2,"1"
"0003-RLTRGE-IW2",3,1,1,2,21.45,20,34.65,31,"3"
"0769-SEYBEV-38O",0,2,1,1,0,18,15.45,18,"1"
"2595-GKBUAC-XWF",1,2,0,0,0,24,38.4,46,"2"
"3300-SCKHBH-UBF",3,2,3,4,32.4,23,21.45,10,"3"
"0982-KNZQRH-84Z",2,1,0,0,0,14,18.75,46,"1"
"3914-QCIBKN-54B",2,2,3,1,0,32,195.15,72,"5"
"6730-HNVDWC-0WE",1,2,1,1,0,21,15.9,43,"1"
"8712-BMUXQO-1OV",2,0,0,0,0,16,27.9,41,"1"
"8786-EBXLMS-GTI",3,5,4,4,38.35,24,38.7,34,"6"
"3491-OKPJLS-IP6",1,2,0,1,0,21,25.8,37,"1"
"1581-ZCJWIG-F7G",2,1,1,0,0,22,60,64,"2"
"0538-YBYBTV-M73",4,5,4,2,57.6,16,22.65,26,"6"
"2790-WKBKUI-SYH",1,1,3,0,0,26,21.15,28,"4"
"2197-RKAIUP-8RK",3,3,2,4,34.55,21,17.25,25,"3"
"1791-IFXSVM-OM7",1,0,0,0,0,0,36.45,48,"1"
"0107-IFJBTR-1JZ",1,2,1,0,0,14,48,52,"2"
"8742-LWTONK-ER7",1,2,2,2,0,21,11.1,27,"4"
"7285-QIPKCQ-GAJ",4,4,4,4,62,17,14.4,7,"6"
"3948-QYMTYJ-AWC",3,3,4,4,26.55,31,10.35,3,"3"
"5755-CQBOTL-4WI",2,1,1,0,0,21,30,51,"2"
"7904-IFWZKG-GXM",4,4,3,4,60.85,25,13.2,14,"6"
"6210-DHPOYZ-UQ7",3,3,3,4,46.35,29,112.2,59,"6"
"4936-ZXVMAD-2BM",0,0,0,0,0,25,9.6,5,"1"
"6143-ZQRFPU-VAW",1,1,0,0,0,20,42.75,70,"2"
"0133-TBTJGH-37J",3,1,3,0,0,18,31.65,51,"4"
"6250-LFTFQQ-LVV",1,0,2,0,0,13,3.9,3,"4"
"6013-AOTWOI-QEC",2,1,3,0,0,25,25.95,37,"4"
"8863-IGECRD-VXX",2,1,0,0,0,14,88.35,72,"2"
"5313-ZRVTIG-3GU",2,4,1,2,0,14,43.8,52,"2"
"8807-PQIEDY-00D",2,1,3,0,0,19,23.25,55,"4"
"0397-SGLLTF-HUD",2,1,3,1,0,24,16.95,15,"4"
"8700-OICYFA-DCR",2,1,2,1,0,22,21,24,"4"
"2183-SBNRFZ-9JC",2,0,3,1,0,25,18.3,39,"4"
"3695-IXERGB-NC2",0,0,0,1,0,21,23.7,37,"1"
"6078-VFGDQF-Y3K",2,2,1,1,0,21,17.1,13,"4"
"4098-XZBUNU-BVM",4,4,4,4,36.9,20,45.75,67,"6"
"9244-NELAGU-B8N",3,3,3,3,0,20,21.3,12,"3"
"1527-FTFBNO-JT3",2,2,1,0,0,23,68.25,69,"2"
"0348-CKKPNL-H6A",4,4,3,3,40.3,14,54.9,17,"6"
"2391-TGZPUJ-VFZ",1,4,1,2,0,20,62.7,64,"2"
"8691-NEWRIL-2QR",4,4,4,3,41.7,12,17.55,25,"6"
"0149-BQASNG-OUW",1,0,1,0,0,15,22.05,8,"1"
"4695-GKGJEO-J80",1,1,0,0,0,16,18.45,15,"1"
"0856-OUKUNA-PD5",2,3,4,2,0,19,14.25,5,"3"
"4896-VFIEDV-RLO",4,5,3,4,41.7,21,30.45,39,"6"
"8875-SRRYKT-J4F",4,4,4,4,62.5,30,34.65,29,"6"
"3900-SSWIXG-RI2",1,2,1,0,0,10,35.4,67,"2"
"3432-TSCYSJ-VAA",3,3,4,1,25.4,22,9.6,4,"3"
"6652-PBVZCG-KQ4",1,2,1,1,0,20,32.55,48,"2"
"8677-REKIVF-1JD",2,3,0,1,0,23,69.15,72,"2"
"7315-BIXCYX-3JD",1,2,0,1,0,23,22.05,5,"1"
"3465-PTIFZV-V37",1,1,2,0,0,18,16.8,32,"4"
"4039-NPYLRF-XFJ",4,5,4,4,48.25,23,42.3,28,"6"
"6499-DNTMBW-LNS",1,0,1,2,0,19,23.7,30,"1"
"3992-XOPOFU-S3V",2,3,1,2,0,20,185.4,72,"5"
"9421-HDHCAJ-PTH",3,2,3,0,0,0,67.35,69,"2"
"9791-YBDYWO-6TU",2,2,3,4,57.35,16,22.8,40,"6"
"1802-OUQFWM-16Z",4,2,4,2,44,22,26.1,49,"6"
"2452-FHGGNN-K41",2,2,1,4,21.75,22,15.45,24,"3"
"6764-QTFVPH-1SZ",0,0,0,0,0,23,21.6,15,"1"
"7870-PJERKW-E1C",2,1,0,0,0,17,35.1,57,"2"
"8619-BKBHQZ-3WP",3,1,3,2,0,20,16.05,28,"4"
"9265-PEYHMB-1PL",1,1,1,0,0,20,63.6,71,"2"
"4503-DEXFNT-00L",1,1,2,1,0,19,10.65,27,"4"
"8832-LFXOKA-PEY",4,4,3,3,31.5,23,25.65,37,"6"
"1286-EQMWVG-OBK",3,2,4,2,24.5,27,11.55,10,"3"
"4928-BUGNTT-U3N",1,1,0,1,0,16,21.45,25,"1"
"3865-EGMXSS-0ZO",2,1,0,0,0,25,70.5,67,"2"
"1170-CFEAPU-A8O",4,3,4,4,41.25,22,25.8,16,"3"
"8351-DELQBQ-BZ6",3,4,4,4,0,21,44.55,60,"3"
"7883-YMBVQI-EGT",0,2,1,1,0,12,11.1,2,"1"
"0930-KPNSRL-BAQ",0,1,0,0,0,21,41.1,42,"1"
"1706-YLXGVA-TVK",3,3,2,4,25.7,25,21.15,11,"3"
"6365-JCPDNI-TYU",1,1,0,0,0,12,39.3,50,"1"
"2102-SEQVSW-Y31",2,2,2,3,16.85,19,14.7,14,"3"
"5001-IFDTJX-GDY",1,3,2,2,0,32,20.4,17,"4"
"7365-GKFKRZ-SUF",3,3,3,4,41.9,23,22.2,22,"3"
"4128-WIGNKE-VQS",1,3,3,2,0,19,14.4,35,"4"
"0892-XTOIXU-IHV",1,0,0,1,0,22,35.55,42,"1"
"6474-ZYMQZI-6PV",3,2,3,0,0,24,78.9,56,"2"
"5543-QPYPZM-X87",1,1,3,0,0,24,23.1,11,"4"
"8318-XAZBYB-86A",2,3,0,2,0,24,173.1,72,"5"
"6363-ZSGCGS-QUP",2,2,2,0,0,28,66.45,66,"2"
"9465-ENBLDQ-84F",3,3,4,4,32.6,23,12,10,"3"
"6243-SQPFJQ-NNQ",1,1,0,1,0,18,77.1,65,"2"
"2467-RMWFQL-CX6",0,1,1,0,0,18,25.5,38,"1"
"4385-UXNAVA-Q9E",2,2,0,2,0,21,122.1,72,"5"
"8638-OGVKLB-VOI",3,2,4,4,37.05,15,15.75,15,"3"
"3774-VAPGMA-1B0",2,1,1,0,0,22,49.95,71,"2"
"6494-CQGCHF-TXS",4,5,4,4,45.8,16,60.45,71,"6"
"2076-HUZSPZ-MGH",2,1,0,0,0,15,99.6,66,"2"
"5287-OKMCZQ-3EA",2,2,3,1,0,13,87.6,65,"2"
"3329-WIPXLY-SZA",3,3,4,4,47.15,12,22.05,57,"6"
"5992-STZUEJ-17R",3,2,2,4,44.4,16,27,58,"6"
"1845-HZTDMW-AVY",2,2,2,3,0,15,20.25,7,"3"
"9038-CNAURT-ANA",3,3,3,3,36.7,18,19.05,33,"3"
"6792-WLCTTA-IX4",0,2,2,1,0,19,26.1,29,"1"
"8109-MSHFRU-LDE",1,2,1,2,0,22,16.5,10,"1"
"6786-AYERHK-FTJ",2,1,1,0,0,10,26.55,66,"2"
"8161-UIIOWG-KN0",2,1,0,0,0,15,63.75,68,"2"
"4913-UWTCXB-PGD",2,2,1,3,21.85,23,24.45,42,"3"
"9166-NBENKT-6SQ",1,2,2,0,0,11,53.55,63,"2"
"1522-EVEYND-4I4",4,4,4,4,70.25,13,19.65,40,"6"
"2252-ADNBHP-C31",1,2,2,2,0,22,44.1,56,"2"
"8415-IWHDZL-B2B",2,3,1,3,0,18,19.35,36,"3"
"1837-LAGYXY-675",1,2,1,1,0,17,30.3,55,"2"
"2295-HHFNIU-DIB",1,1,2,1,0,29,26.4,13,"4"
"5235-QFNYVX-4PR",2,2,2,2,0,18,24.9,10,"4"
"3270-HPJOCR-6AQ",2,2,3,1,17,24,13.5,4,"4"
"4424-DAOQOJ-KZ1",1,1,3,1,0,19,10.05,11,"4"
"3832-WTQMZS-ZC5",4,2,2,4,42.5,16,26.55,49,"6"
"9717-ZTBUVW-CCK",3,3,1,4,35.6,15,47.85,38,"3"
"1104-PRTUTF-HXP",1,3,1,2,0,18,34.95,55,"2"
"5337-EUXOCW-N3Y",2,1,1,2,0,22,27.6,59,"2"
"8831-QWKQHZ-LWS",0,0,0,0,0,22,11.1,4,"1"
"3988-YAMGXI-LZK",2,3,1,0,0,20,62.7,69,"2"
"7749-WOTQQB-KSG",1,0,1,0,0,25,23.7,17,"1"
"5501-FTYRRQ-ZIU",2,1,3,3,0,21,12.45,18,"4"
"4884-FBEKGH-AST",0,0,2,0,0,20,19.8,19,"1"
"7928-HOQJOR-7LX",1,1,0,1,0,15,23.1,45,"1"
"9515-UKHWAK-X7X",3,2,3,2,38.5,21,36.45,39,"3"
"7178-ZBMHST-CN9",2,1,2,0,0,19,65.25,60,"2"
"6842-NRIXNR-BTX",0,2,1,1,0,15,7.05,6,"1"
"3643-QNNFUH-39D",2,1,2,0,0,20,21.15,39,"4"
"7090-MPBKYU-KZO",4,2,4,1,25.1,13,30.9,11,"3"
"0719-NPCALZ-3NF",1,1,0,0,0,21,32.4,41,"1"
"6898-URXDIY-ETQ",0,0,0,0,0,19,17.4,9,"1"
"0114-BLSPYE-A8B",2,2,0,0,0,14,77.1,68,"2"
"7246-YXJWWH-EDJ",0,1,1,0,0,22,19.65,3,"1"
"1097-ABLFRP-35V",2,1,1,0,0,20,99.9,64,"2"
"6945-WYTDMW-S3A",2,2,1,2,0,16,111.3,69,"2"
"6618-VGSOMI-SMZ",0,0,1,0,0,14,8.25,15,"1"
"9991-FCIBKT-W29",3,2,2,4,46.3,19,20.25,22,"3"
"6675-RWNUWQ-VRZ",1,2,0,1,0,29,18.3,14,"1"
"2719-FWSBVY-XOL",0,2,0,1,0,26,34.5,32,"1"
"5846-EHCWED-RQK",1,0,2,1,0,9,10.05,9,"4"
"5189-AWRXKD-NBL",0,0,1,0,0,15,23.85,28,"1"
"2485-RARGKM-6BJ",2,1,0,0,0,13,44.1,65,"2"
"7957-KEZMAH-KUL",1,3,2,2,0,15,25.95,41,"2"
"3313-URDBEG-UVD",3,2,4,4,23.8,21,6.9,2,"3"
"9286-AHCZXN-36Q",2,2,1,2,23.45,17,70.95,50,"2"
"8355-XJIMQE-DLS",1,0,0,0,0,24,11.25,7,"1"
"1635-DWYMEA-EIF",1,2,1,2,0,15,16.2,15,"1"
"6560-WECAVX-ZP2",2,2,0,2,0,20,47.4,56,"2"
"5071-IXPFUC-MDR",0,2,2,1,0,18,10.35,27,"1"
"8700-OQMSUZ-JN6",2,3,3,4,39.2,23,15.15,31,"3"
"6523-OLMZNN-4BW",4,3,4,2,29.85,19,42.6,54,"6"
"0999-UTAYUV-NCP",2,0,3,0,0,24,37.05,54,"4"
"9410-LGODRP-YK4",1,1,0,0,0,19,42.75,54,"2"
"2963-UGUAEW-YUS",3,3,3,2,0,17,64.35,70,"2"
"4348-WEQJQZ-8KW",3,1,1,3,0,19,36.6,62,"2"
"6945-WLKWCO-6BQ",2,2,1,0,0,10,16.05,49,"2"
"6237-HYIFSZ-7BK",3,3,3,4,37.75,22,53.25,2,"3"
"2036-TFDMSS-V5G",2,2,1,1,0,12,39.15,48,"2"
"1866-WNGLXT-9B0",4,4,2,4,57.3,13,44.1,54,"6"
"9262-FFTSMI-DAT",1,1,0,1,0,11,22.2,42,"1"
"9906-KAISVV-KMN",2,1,0,1,0,17,127.65,72,"5"
"9159-LUYBZL-1FW",3,2,3,0,0,20,22.95,53,"4"
"8847-XVXOIH-Q33",1,2,3,0,0,27,18.15,19,"4"
"6791-SPZGQO-4LE",1,1,0,0,0,20,70.95,66,"2"
"2438-YBWVHO-9XR",2,1,2,3,0,15,76.65,64,"2"
"3945-WRBFDT-K9V",3,2,3,0,0,26,39.6,58,"2"
"9096-WDAHND-G6L",2,2,2,1,0,19,62.1,63,"2"
"6280-AVXEUM-SFZ",4,4,4,4,51.7,13,10.2,5,"6"
"0754-HBLNOA-EAI",1,0,1,0,0,19,6.15,2,"1"
"1695-ZFSNEG-CFR",2,3,1,2,0,18,51,63,"2"
"2760-QPESBE-YG3",0,1,1,3,0,14,8.85,18,"1"
"2681-QIEYXC-L9E",1,3,0,2,0,23,77.1,68,"2"
"4306-FUNUCR-5M6",3,1,1,0,0,11,20.85,49,"2"
"5097-QJZSXJ-HM1",4,4,3,4,61.2,16,14.25,9,"6"
"8718-DTQJOP-O35",2,2,0,0,0,19,44.4,65,"2"
"5738-ZQPYGB-D1G",3,1,1,0,0,12,45,53,"2"
"9877-VOINYO-QZW",2,1,3,0,0,0,6.15,1,"4"
"8067-PDXXLW-P3B",3,2,3,0,0,21,115.8,71,"5"
"5229-UOYNZP-DZY",1,0,0,2,0,13,32.55,52,"1"
"7456-PTKLMX-BTI",4,3,3,3,28.7,23,19.5,31,"3"
"9305-WQKHRM-WT8",4,4,4,4,74.9,24,19.5,40,"6"
"3118-PMJNUS-Z7S",0,1,1,0,0,18,15.3,18,"1"
"7896-NZEYTJ-OFW",0,0,0,0,0,29,35.4,48,"1"
"2413-GXKYMJ-2M3",2,2,3,3,0,16,100.5,10,"3"
"1646-VLMHFN-DX9",2,2,1,2,23.2,18,13.8,46,"2"
"6759-HAAEZH-4VK",1,1,2,2,0,19,14.25,33,"4"
"6731-UKEQRV-6ZB",1,1,0,1,0,17,63.45,68,"2"
"8141-XPAPXY-MOV",2,0,2,0,0,14,38.25,53,"4"
"5892-PMOFCP-16B",1,3,1,1,0,20,12.6,32,"1"
"6771-YPYGMC-EUQ",1,0,0,0,0,22,25.05,36,"1"
"5182-PCTDHE-JDW",3,3,3,4,31,22,14.85,24,"3"
"6799-BFZWQR-6LX",1,3,0,2,0,20,142.8,71,"5"
"8686-ZDJWCL-YL1",2,1,3,0,0,12,39.75,28,"4"
"8386-GDXPAT-AF7",1,2,0,2,0,18,30.15,30,"1"
"7038-QTIFHN-Z4B",4,4,3,3,60.2,18,117.3,70,"6"
"8514-ZEYDWJ-VKF",2,3,2,1,0,19,21.45,28,"4"
"3061-ABWYMM-9I5",2,4,2,3,0,20,60.75,61,"2"
"9276-YNCCVS-5J1",3,1,1,0,0,24,93,60,"2"
"8735-AQRTUQ-N5C",2,3,3,0,0,28,19.5,23,"4"
"0103-YALHYM-GL8",2,0,3,0,0,31,27.6,55,"4"
"8682-RMYBPV-VJC",3,4,3,3,0,25,18.9,5,"3"
"3466-FEKGWX-30F",1,1,1,2,0,19,114.45,71,"2"
"6318-BGRJVF-P5F",0,1,0,0,0,18,30.6,49,"1"
"5089-MYXLPX-52H",4,5,4,4,48,14,45.15,64,"6"
"2104-JZXTPW-91J",3,2,3,4,31.2,17,34.95,30,"3"
"0049-WQQPTR-R0I",4,4,4,2,57.3,12,57,70,"6"
"4525-TMLNDT-OVF",4,3,4,1,29.05,13,53.1,62,"6"
"9602-WWJMTE-F77",3,1,3,1,0,16,26.85,46,"4"
"1071-IRJZAI-Z7U",4,3,4,1,29.3,17,36.6,53,"6"
"0002-GTOKLU-YVY",4,4,3,3,35.3,18,15.45,21,"3"
"7801-KYODKI-XH7",2,2,2,3,0,17,16.05,19,"3"
"6411-IKEHAU-GXD",2,1,3,4,0,25,31.05,33,"3"
"2400-KALVJO-GJZ",1,0,0,1,0,31,32.55,45,"1"
"4355-RERURJ-TYC",3,3,4,1,35.6,20,40.65,45,"3"
"7288-ISEIRM-HQC",1,2,1,1,0,17,15.9,28,"1"
"3854-GSJWFD-IEX",0,0,0,1,0,17,14.55,14,"1"
"3230-SALZXW-RDT",0,1,1,0,0,14,13.35,7,"1"
"1993-WUQLPP-M43",1,1,0,3,0,17,27,54,"2"
"8559-MMOGWQ-LDU",2,2,3,0,0,18,17.25,16,"4"
"2848-RWNVEL-66C",3,1,1,0,0,21,64.95,57,"2"
"5654-CEAWAX-1ZC",0,2,0,1,0,18,19.35,29,"1"
"6384-IIWVWA-KQ4",1,0,1,1,0,0,7.8,1,"1"
"5272-CGOGON-E5V",2,2,2,3,0,21,26.1,18,"3"
"0031-UJQGML-YHK",0,0,0,0,0,21,35.85,21,"1"
"0003-UTGKPR-PRU",1,1,0,1,0,13,48.9,54,"2"
"0676-GBRQMZ-I1N",1,2,0,2,0,19,67.95,60,"2"
"9406-MWWUAM-QJ6",2,1,3,2,0,15,21.75,17,"4"
"8431-XMATPP-4OL",0,1,2,1,0,18,8.85,15,"1"
"5830-HTVGOL-8HE",2,2,1,1,0,15,47.4,51,"2"
"7725-HFREYZ-NN2",3,2,3,4,33.2,27,10.65,8,"3"
"4984-UXTAXZ-EJ4",1,0,3,0,0,19,12.45,9,"4"
"0921-OOZBRK-Q0M",1,1,1,1,0,27,25.2,44,"1"
"2925-HNTCIR-MOM",3,1,2,1,0,21,34.95,23,"4"
"7489-NVNDCG-XEZ",4,4,4,4,37.65,26,55.65,51,"6"
"9865-XFWZHE-PQ7",3,2,2,3,16.8,23,9.3,8,"3"
"9709-ZRWTBY-OAH",3,2,2,2,0,19,9.15,9,"3"
"2227-HXQHHE-5R0",3,3,3,1,0,19,112.8,70,"5"
"1194-DZIFQY-VCA",2,2,0,1,0,24,74.4,68,"2"
"1763-MTTACS-ST0",1,2,2,0,0,17,18.9,21,"4"
"3732-TJHQAL-IZK",2,3,2,4,0,19,63.6,71,"2"
"1920-HYYTIS-RR0",1,0,1,0,0,19,19.5,19,"1"
"2461-ATGTVH-180",2,2,1,1,0,22,47.85,65,"2"
"8450-EXSYSZ-18C",1,0,3,1,0,20,6,6,"4"
"8198-IMYPAH-J2T",1,1,2,0,0,25,14.1,9,"4"
"1939-PPQXAN-A9X",2,1,0,0,0,22,36.15,53,"2"
"7118-LELZAW-UF5",3,1,2,0,0,16,29.85,48,"2"
"4249-CTACXB-5SC",1,0,2,0,0,21,54.15,30,"4"
"0207-TJRISO-IYL",2,2,4,0,14.8,27,9.6,7,"4"
"7150-QPLWBN-PAR",1,2,2,2,0,14,30.9,29,"4"
